,event_index,event_timestamp,input_device,event_type,event_code,event_value
2079,174,84317.929252,/dev/input/event2:,0000,0000,00000000
2080,175,84318.035196,/dev/input/event2:,0003,0039,00000000
2081,175,84318.035196,/dev/input/event2:,0003,0030,000000b3
2082,175,84318.035196,/dev/input/event2:,0003,003a,00000081
2083,175,84318.035196,/dev/input/event2:,0000,0000,00000000
2084,175,84318.121181,/dev/input/event2:,0003,003a,00000000
2085,175,84318.121181,/dev/input/event2:,0003,0039,ffffffff
2086,175,84318.121181,/dev/input/event2:,0000,0000,00000000
2087,176,84318.234044,/dev/input/event2:,0003,0039,00000000
2088,176,84318.234044,/dev/input/event2:,0003,0030,000000b4
2089,176,84318.234044,/dev/input/event2:,0003,003a,00000081
2090,176,84318.234044,/dev/input/event2:,0000,0000,00000000
2091,176,84318.332429,/dev/input/event2:,0003,003a,00000000
2092,176,84318.332429,/dev/input/event2:,0003,0039,ffffffff
2093,176,84318.332429,/dev/input/event2:,0000,0000,00000000
2094,177,84319.190210,/dev/input/event2:,0003,0039,00000000
2095,177,84319.190210,/dev/input/event2:,0003,0030,000000b5
2096,177,84319.190210,/dev/input/event2:,0003,003a,00000081
2097,177,84319.190210,/dev/input/event2:,0003,0035,00004e19
2098,177,84319.190210,/dev/input/event2:,0003,0036,00003edd
2099,177,84319.190210,/dev/input/event2:,0000,0000,00000000
2100,177,84319.265428,/dev/input/event2:,0003,003a,00000000
2101,177,84319.265428,/dev/input/event2:,0003,0039,ffffffff
2102,177,84319.265428,/dev/input/event2:,0000,0000,00000000
2103,178,84319.429251,/dev/input/event2:,0003,0039,00000000
2104,178,84319.429251,/dev/input/event2:,0003,0030,000000b6
2105,178,84319.429251,/dev/input/event2:,0003,003a,00000081
2106,178,84319.429251,/dev/input/event2:,0003,0036,00003e99
2107,178,84319.429251,/dev/input/event2:,0000,0000,00000000
2108,178,84319.533674,/dev/input/event2:,0003,003a,00000000
2109,178,84319.533674,/dev/input/event2:,0003,0039,ffffffff
2110,178,84319.533674,/dev/input/event2:,0000,0000,00000000
2111,179,84319.651536,/dev/input/event2:,0003,0039,00000000
2112,179,84319.651536,/dev/input/event2:,0003,0030,000000b7
2113,179,84319.651536,/dev/input/event2:,0003,003a,00000081
2114,179,84319.651536,/dev/input/event2:,0000,0000,00000000
2115,179,84319.744446,/dev/input/event2:,0003,003a,00000000
2116,179,84319.744446,/dev/input/event2:,0003,0039,ffffffff
2117,179,84319.744446,/dev/input/event2:,0000,0000,00000000
2118,180,84319.907124,/dev/input/event2:,0003,0039,00000000
2119,180,84319.907124,/dev/input/event2:,0003,0030,000000b8
2120,180,84319.907124,/dev/input/event2:,0003,003a,00000081
2121,180,84319.907124,/dev/input/event2:,0000,0000,00000000
2122,180,84319.985432,/dev/input/event2:,0003,003a,00000000
2123,180,84319.985432,/dev/input/event2:,0003,0039,ffffffff
2124,180,84319.985432,/dev/input/event2:,0000,0000,00000000
2125,181,84321.637554,/dev/input/event2:,0003,0039,00000000
2126,181,84321.637554,/dev/input/event2:,0003,0030,000000b9
2127,181,84321.637554,/dev/input/event2:,0003,003a,00000081
2128,181,84321.637554,/dev/input/event2:,0003,0035,00004629
2129,181,84321.637554,/dev/input/event2:,0003,0036,00005d32
2130,181,84321.637554,/dev/input/event2:,0000,0000,00000000
2131,181,84321.705928,/dev/input/event2:,0003,003a,00000000
2132,181,84321.705928,/dev/input/event2:,0003,0039,ffffffff
2133,181,84321.705928,/dev/input/event2:,0000,0000,00000000
2134,182,84322.517335,/dev/input/event2:,0003,0039,00000000
2135,182,84322.517335,/dev/input/event2:,0003,0030,000000ba
2136,182,84322.517335,/dev/input/event2:,0003,003a,00000081
2137,182,84322.517335,/dev/input/event2:,0003,0035,0000201e
2138,182,84322.517335,/dev/input/event2:,0003,0036,00002699
2139,182,84322.517335,/dev/input/event2:,0000,0000,00000000
2140,182,84322.631495,/dev/input/event2:,0003,003a,00000000
2141,182,84322.631495,/dev/input/event2:,0003,0039,ffffffff
2142,182,84322.631495,/dev/input/event2:,0000,0000,00000000
2143,183,84323.439896,/dev/input/event2:,0003,0039,00000000
2144,183,84323.439896,/dev/input/event2:,0003,0030,000000bb
2145,183,84323.439896,/dev/input/event2:,0003,003a,00000081
2146,183,84323.439896,/dev/input/event2:,0003,0035,00002097
2147,183,84323.439896,/dev/input/event2:,0003,0036,000026dd
2148,183,84323.439896,/dev/input/event2:,0000,0000,00000000
2149,183,84323.533717,/dev/input/event2:,0003,003a,00000000
2150,183,84323.533717,/dev/input/event2:,0003,0039,ffffffff
2151,183,84323.533717,/dev/input/event2:,0000,0000,00000000
2152,184,84324.604514,/dev/input/event2:,0003,0039,00000000
2153,184,84324.604514,/dev/input/event2:,0003,0030,000000bc
2154,184,84324.604514,/dev/input/event2:,0003,003a,00000081
2155,184,84324.604514,/dev/input/event2:,0003,0035,0000480e
2156,184,84324.604514,/dev/input/event2:,0003,0036,000045bb
2157,184,84324.604514,/dev/input/event2:,0000,0000,00000000
2158,184,84324.714178,/dev/input/event2:,0003,003a,00000000
2159,184,84324.714178,/dev/input/event2:,0003,0039,ffffffff
2160,184,84324.714178,/dev/input/event2:,0000,0000,00000000
2161,185,84325.636591,/dev/input/event2:,0003,0039,00000000
2162,185,84325.636591,/dev/input/event2:,0003,0030,000000bd
2163,185,84325.636591,/dev/input/event2:,0003,003a,00000081
2164,185,84325.636591,/dev/input/event2:,0003,0035,00002110
2165,185,84325.636591,/dev/input/event2:,0003,0036,000027dd
2166,185,84325.636591,/dev/input/event2:,0000,0000,00000000
2167,185,84325.733997,/dev/input/event2:,0003,003a,00000000
2168,185,84325.733997,/dev/input/event2:,0003,0039,ffffffff
2169,185,84325.733997,/dev/input/event2:,0000,0000,00000000
2170,186,84327.190066,/dev/input/event2:,0003,0039,00000000
2171,186,84327.190066,/dev/input/event2:,0003,0030,000000be
2172,186,84327.190066,/dev/input/event2:,0003,003a,00000081
2173,186,84327.190066,/dev/input/event2:,0003,0035,000051e4
2174,186,84327.190066,/dev/input/event2:,0003,0036,000045ff
2175,186,84327.190066,/dev/input/event2:,0000,0000,00000000
2176,186,84327.258034,/dev/input/event2:,0003,003a,00000000
2177,186,84327.258034,/dev/input/event2:,0003,0039,ffffffff
2178,186,84327.258034,/dev/input/event2:,0000,0000,00000000
2179,187,84333.581807,/dev/input/event2:,0003,0039,00000000
2180,187,84333.581807,/dev/input/event2:,0003,0030,000000bf
2181,187,84333.581807,/dev/input/event2:,0003,003a,00000081
2182,187,84333.581807,/dev/input/event2:,0003,0035,0000218a
2183,187,84333.581807,/dev/input/event2:,0003,0036,00002dbb
2184,187,84333.581807,/dev/input/event2:,0000,0000,00000000
2185,187,84333.661294,/dev/input/event2:,0003,003a,00000000
2186,187,84333.661294,/dev/input/event2:,0003,0039,ffffffff
2187,187,84333.661294,/dev/input/event2:,0000,0000,00000000
2188,188,84333.757299,/dev/input/event2:,0003,0039,00000000
2189,188,84333.757299,/dev/input/event2:,0003,0030,000000c0
2190,188,84333.757299,/dev/input/event2:,0003,003a,00000081
2191,188,84333.757299,/dev/input/event2:,0000,0000,00000000
2192,188,84333.841743,/dev/input/event2:,0003,003a,00000000
2193,188,84333.841743,/dev/input/event2:,0003,0039,ffffffff
2194,188,84333.841743,/dev/input/event2:,0000,0000,00000000
2195,189,84333.925061,/dev/input/event2:,0003,0039,00000000
2196,189,84333.925061,/dev/input/event2:,0003,0030,000000c1
2197,189,84333.925061,/dev/input/event2:,0003,003a,00000081
2198,189,84333.925061,/dev/input/event2:,0000,0000,00000000
2199,189,84334.028288,/dev/input/event2:,0003,003a,00000000
2200,189,84334.028288,/dev/input/event2:,0003,0039,ffffffff
2201,189,84334.028288,/dev/input/event2:,0000,0000,00000000
2202,190,84334.204083,/dev/input/event2:,0003,0039,00000000
2203,190,84334.204083,/dev/input/event2:,0003,0030,000000c2
2204,190,84334.204083,/dev/input/event2:,0003,003a,00000081
2205,190,84334.204083,/dev/input/event2:,0003,0035,00001f2b
2206,190,84334.204083,/dev/input/event2:,0003,0036,00003388
2207,190,84334.204083,/dev/input/event2:,0000,0000,00000000
2208,190,84334.297533,/dev/input/event2:,0003,003a,00000000
2209,190,84334.297533,/dev/input/event2:,0003,0039,ffffffff
2210,190,84334.297533,/dev/input/event2:,0000,0000,00000000
2211,191,84334.422062,/dev/input/event2:,0003,0039,00000000
2212,191,84334.422062,/dev/input/event2:,0003,0030,000000c3
2213,191,84334.422062,/dev/input/event2:,0003,003a,00000081
2214,191,84334.422062,/dev/input/event2:,0000,0000,00000000
2215,191,84334.510338,/dev/input/event2:,0003,003a,00000000
2216,191,84334.510338,/dev/input/event2:,0003,0039,ffffffff
2217,191,84334.510338,/dev/input/event2:,0000,0000,00000000
2218,192,84334.645303,/dev/input/event2:,0003,0039,00000000
2219,192,84334.645303,/dev/input/event2:,0003,0030,000000c4
2220,192,84334.645303,/dev/input/event2:,0003,003a,00000081
2221,192,84334.645303,/dev/input/event2:,0000,0000,00000000
2222,192,84334.725679,/dev/input/event2:,0003,003a,00000000
2223,192,84334.725679,/dev/input/event2:,0003,0039,ffffffff
2224,192,84334.725679,/dev/input/event2:,0000,0000,00000000
2225,193,84335.107278,/dev/input/event2:,0003,0039,00000000
2226,193,84335.107278,/dev/input/event2:,0003,0030,000000c5
2227,193,84335.107278,/dev/input/event2:,0003,003a,00000081
2228,193,84335.107278,/dev/input/event2:,0003,0035,00001eb2
2229,193,84335.107278,/dev/input/event2:,0003,0036,00003510
2230,193,84335.107278,/dev/input/event2:,0000,0000,00000000
2231,193,84335.213984,/dev/input/event2:,0003,003a,00000000
2232,193,84335.213984,/dev/input/event2:,0003,0039,ffffffff
2233,193,84335.213984,/dev/input/event2:,0000,0000,00000000
2234,194,84335.322920,/dev/input/event2:,0003,0039,00000000
2235,194,84335.322920,/dev/input/event2:,0003,0030,000000c6
2236,194,84335.322920,/dev/input/event2:,0003,003a,00000081
2237,194,84335.322920,/dev/input/event2:,0000,0000,00000000
2238,194,84335.433512,/dev/input/event2:,0003,003a,00000000
2239,194,84335.433512,/dev/input/event2:,0003,0039,ffffffff
2240,194,84335.433512,/dev/input/event2:,0000,0000,00000000
2241,195,84335.543525,/dev/input/event2:,0003,0039,00000000
2242,195,84335.543525,/dev/input/event2:,0003,0030,000000c7
2243,195,84335.543525,/dev/input/event2:,0003,003a,00000081
2244,195,84335.543525,/dev/input/event2:,0003,0035,00001e38
2245,195,84335.543525,/dev/input/event2:,0003,0036,000035dd
2246,195,84335.543525,/dev/input/event2:,0000,0000,00000000
2247,195,84335.543581,/dev/input/event2:,0003,0036,00003621
2248,195,84335.543581,/dev/input/event2:,0000,0000,00000000
2249,195,84335.608038,/dev/input/event2:,0003,0036,00003665
2250,195,84335.608038,/dev/input/event2:,0000,0000,00000000
2251,195,84335.655728,/dev/input/event2:,0003,0036,000036aa
2252,195,84335.655728,/dev/input/event2:,0000,0000,00000000
2253,195,84335.664530,/dev/input/event2:,0003,0036,000036ee
2254,195,84335.664530,/dev/input/event2:,0000,0000,00000000
2255,195,84335.676759,/dev/input/event2:,0003,003a,00000000
2256,195,84335.676759,/dev/input/event2:,0003,0039,ffffffff
2257,195,84335.676759,/dev/input/event2:,0000,0000,00000000
2258,196,84335.862160,/dev/input/event2:,0003,0039,00000000
2259,196,84335.862160,/dev/input/event2:,0003,0030,000000c8
2260,196,84335.862160,/dev/input/event2:,0003,003a,00000081
2261,196,84335.862160,/dev/input/event2:,0003,0035,00001d64
2262,196,84335.862160,/dev/input/event2:,0003,0036,00003a65
2263,196,84335.862160,/dev/input/event2:,0000,0000,00000000
2264,196,84335.977713,/dev/input/event2:,0003,003a,00000000
2265,196,84335.977713,/dev/input/event2:,0003,0039,ffffffff
2266,196,84335.977713,/dev/input/event2:,0000,0000,00000000
2267,197,84336.131132,/dev/input/event2:,0003,0039,00000000
2268,197,84336.131132,/dev/input/event2:,0003,0030,000000c9
2269,197,84336.131132,/dev/input/event2:,0003,003a,00000081
2270,197,84336.131132,/dev/input/event2:,0003,0036,00003aee
2271,197,84336.131132,/dev/input/event2:,0000,0000,00000000
2272,197,84336.131167,/dev/input/event2:,0003,0035,00001dbf
2273,197,84336.131167,/dev/input/event2:,0003,0036,00003b32
2274,197,84336.131167,/dev/input/event2:,0000,0000,00000000
2275,197,84336.168353,/dev/input/event2:,0003,0036,00003b65
2276,197,84336.168353,/dev/input/event2:,0000,0000,00000000
2277,197,84336.245065,/dev/input/event2:,0003,003a,00000000
2278,197,84336.245065,/dev/input/event2:,0003,0039,ffffffff
2279,197,84336.245065,/dev/input/event2:,0000,0000,00000000
2280,198,84336.366624,/dev/input/event2:,0003,0039,00000000
2281,198,84336.366624,/dev/input/event2:,0003,0030,000000ca
2282,198,84336.366624,/dev/input/event2:,0003,003a,00000081
2283,198,84336.366624,/dev/input/event2:,0000,0000,00000000
2284,198,84336.449481,/dev/input/event2:,0003,0036,00003baa
2285,198,84336.449481,/dev/input/event2:,0000,0000,00000000
2286,198,84336.457449,/dev/input/event2:,0003,003a,00000000
2287,198,84336.457449,/dev/input/event2:,0003,0039,ffffffff
2288,198,84336.457449,/dev/input/event2:,0000,0000,00000000
2289,199,84336.589038,/dev/input/event2:,0003,0039,00000000
2290,199,84336.589038,/dev/input/event2:,0003,0030,000000cb
2291,199,84336.589038,/dev/input/event2:,0003,003a,00000081
2292,199,84336.589038,/dev/input/event2:,0000,0000,00000000
2293,199,84336.684458,/dev/input/event2:,0003,003a,00000000
2294,199,84336.684458,/dev/input/event2:,0003,0039,ffffffff
2295,199,84336.684458,/dev/input/event2:,0000,0000,00000000
2296,200,84336.805117,/dev/input/event2:,0003,0039,00000000
2297,200,84336.805117,/dev/input/event2:,0003,0030,000000cc
2298,200,84336.805117,/dev/input/event2:,0003,003a,00000081
2299,200,84336.805117,/dev/input/event2:,0000,0000,00000000
2300,200,84336.908380,/dev/input/event2:,0003,003a,00000000
2301,200,84336.908380,/dev/input/event2:,0003,0039,ffffffff
2302,200,84336.908380,/dev/input/event2:,0000,0000,00000000
2303,201,84337.261445,/dev/input/event2:,0003,0039,00000000
2304,201,84337.261445,/dev/input/event2:,0003,0030,000000cd
2305,201,84337.261445,/dev/input/event2:,0003,003a,00000081
2306,201,84337.261445,/dev/input/event2:,0003,0035,00001d64
2307,201,84337.261445,/dev/input/event2:,0003,0036,00003cbb
2308,201,84337.261445,/dev/input/event2:,0000,0000,00000000
2309,201,84337.280339,/dev/input/event2:,0003,0036,00003cff
2310,201,84337.280339,/dev/input/event2:,0000,0000,00000000
2311,201,84337.308693,/dev/input/event2:,0003,0036,00003d43
2312,201,84337.308693,/dev/input/event2:,0000,0000,00000000
2313,201,84337.329679,/dev/input/event2:,0003,0036,00003d88
2314,201,84337.329679,/dev/input/event2:,0000,0000,00000000
2315,201,84337.333553,/dev/input/event2:,0003,003a,00000000
2316,201,84337.333553,/dev/input/event2:,0003,0039,ffffffff
2317,201,84337.333553,/dev/input/event2:,0000,0000,00000000
2318,202,84337.566799,/dev/input/event2:,0003,0039,00000000
2319,202,84337.566799,/dev/input/event2:,0003,0030,000000ce
2320,202,84337.566799,/dev/input/event2:,0003,003a,00000081
2321,202,84337.566799,/dev/input/event2:,0003,0035,00001cea
2322,202,84337.566799,/dev/input/event2:,0003,0036,00004421
2323,202,84337.566799,/dev/input/event2:,0000,0000,00000000
2324,202,84337.700098,/dev/input/event2:,0003,003a,00000000
2325,202,84337.700098,/dev/input/event2:,0003,0039,ffffffff
2326,202,84337.700098,/dev/input/event2:,0000,0000,00000000
2327,203,84337.824530,/dev/input/event2:,0003,0039,00000000
2328,203,84337.824530,/dev/input/event2:,0003,0030,000000cf
2329,203,84337.824530,/dev/input/event2:,0003,003a,00000081
2330,203,84337.824530,/dev/input/event2:,0003,0035,00001d64
2331,203,84337.824530,/dev/input/event2:,0000,0000,00000000
2332,203,84337.833080,/dev/input/event2:,0003,0036,00004465
2333,203,84337.833080,/dev/input/event2:,0000,0000,00000000
2334,203,84337.896699,/dev/input/event2:,0003,0035,00001cea
2335,203,84337.896699,/dev/input/event2:,0000,0000,00000000
2336,203,84337.913064,/dev/input/event2:,0003,0036,000044aa
2337,203,84337.913064,/dev/input/event2:,0000,0000,00000000
2338,203,84337.952052,/dev/input/event2:,0003,003a,00000000
2339,203,84337.952052,/dev/input/event2:,0003,0039,ffffffff
2340,203,84337.952052,/dev/input/event2:,0000,0000,00000000
2341,204,84338.062973,/dev/input/event2:,0003,0039,00000000
2342,204,84338.062973,/dev/input/event2:,0003,0030,000000d0
2343,204,84338.062973,/dev/input/event2:,0003,003a,00000081
2344,204,84338.062973,/dev/input/event2:,0003,0035,00001c71
2345,204,84338.062973,/dev/input/event2:,0003,0036,00004532
2346,204,84338.062973,/dev/input/event2:,0000,0000,00000000
2347,204,84338.096190,/dev/input/event2:,0003,0036,00004576
2348,204,84338.096190,/dev/input/event2:,0000,0000,00000000
2349,204,84338.159826,/dev/input/event2:,0003,003a,00000000
2350,204,84338.159826,/dev/input/event2:,0003,0039,ffffffff
2351,204,84338.159826,/dev/input/event2:,0000,0000,00000000
2352,205,84338.285279,/dev/input/event2:,0003,0039,00000000
2353,205,84338.285279,/dev/input/event2:,0003,0030,000000d1
2354,205,84338.285279,/dev/input/event2:,0003,003a,00000081
2355,205,84338.285279,/dev/input/event2:,0003,0035,00001bf8
2356,205,84338.285279,/dev/input/event2:,0003,0036,00004643
2357,205,84338.285279,/dev/input/event2:,0000,0000,00000000
2358,205,84338.312578,/dev/input/event2:,0003,0036,00004687
2359,205,84338.312578,/dev/input/event2:,0000,0000,00000000
2360,205,84338.390313,/dev/input/event2:,0003,003a,00000000
2361,205,84338.390313,/dev/input/event2:,0003,0039,ffffffff
2362,205,84338.390313,/dev/input/event2:,0000,0000,00000000
2363,206,84338.531820,/dev/input/event2:,0003,0039,00000000
2364,206,84338.531820,/dev/input/event2:,0003,0030,000000d2
2365,206,84338.531820,/dev/input/event2:,0003,003a,00000081
2366,206,84338.531820,/dev/input/event2:,0003,0036,000046cc
2367,206,84338.531820,/dev/input/event2:,0000,0000,00000000
2368,206,84338.634167,/dev/input/event2:,0003,003a,00000000
2369,206,84338.634167,/dev/input/event2:,0003,0039,ffffffff
2370,206,84338.634167,/dev/input/event2:,0000,0000,00000000
2371,207,84339.278555,/dev/input/event2:,0003,0039,00000000
2372,207,84339.278555,/dev/input/event2:,0003,0030,000000d3
2373,207,84339.278555,/dev/input/event2:,0003,003a,00000081
2374,207,84339.278555,/dev/input/event2:,0003,0035,00001b05
2375,207,84339.278555,/dev/input/event2:,0003,0036,00004b43
2376,207,84339.278555,/dev/input/event2:,0000,0000,00000000
2377,207,84339.361469,/dev/input/event2:,0003,0036,00004b87
2378,207,84339.361469,/dev/input/event2:,0000,0000,00000000
2379,207,84339.385491,/dev/input/event2:,0003,0036,00004bcc
2380,207,84339.385491,/dev/input/event2:,0000,0000,00000000
2381,207,84339.399081,/dev/input/event2:,0003,003a,00000000
2382,207,84339.399081,/dev/input/event2:,0003,0039,ffffffff
2383,207,84339.399081,/dev/input/event2:,0000,0000,00000000
2384,208,84339.598312,/dev/input/event2:,0003,0039,00000000
2385,208,84339.598312,/dev/input/event2:,0003,0030,000000d4
2386,208,84339.598312,/dev/input/event2:,0003,003a,00000081
2387,208,84339.598312,/dev/input/event2:,0003,0035,0000173a
2388,208,84339.598312,/dev/input/event2:,0003,0036,000051dd
2389,208,84339.598312,/dev/input/event2:,0000,0000,00000000
2390,208,84339.693009,/dev/input/event2:,0003,003a,00000000
2391,208,84339.693009,/dev/input/event2:,0003,0039,ffffffff
2392,208,84339.693009,/dev/input/event2:,0000,0000,00000000
2393,209,84339.997172,/dev/input/event2:,0003,0039,00000000
2394,209,84339.997172,/dev/input/event2:,0003,0030,000000d5
2395,209,84339.997172,/dev/input/event2:,0003,003a,00000081
2396,209,84339.997172,/dev/input/event2:,0003,0036,000052aa
2397,209,84339.997172,/dev/input/event2:,0000,0000,00000000
2398,209,84340.080962,/dev/input/event2:,0003,003a,00000000
2399,209,84340.080962,/dev/input/event2:,0003,0039,ffffffff
2400,209,84340.080962,/dev/input/event2:,0000,0000,00000000
2401,210,84340.229763,/dev/input/event2:,0003,0039,00000000
2402,210,84340.229763,/dev/input/event2:,0003,0030,000000d6
2403,210,84340.229763,/dev/input/event2:,0003,003a,00000081
2404,210,84340.229763,/dev/input/event2:,0000,0000,00000000
2405,210,84340.329136,/dev/input/event2:,0003,003a,00000000
2406,210,84340.329136,/dev/input/event2:,0003,0039,ffffffff
2407,210,84340.329136,/dev/input/event2:,0000,0000,00000000
2408,211,84340.871462,/dev/input/event2:,0003,0039,00000000
2409,211,84340.871462,/dev/input/event2:,0003,0030,000000d7
2410,211,84340.871462,/dev/input/event2:,0003,003a,00000081
2411,211,84340.871462,/dev/input/event2:,0003,0035,00001999
2412,211,84340.871462,/dev/input/event2:,0003,0036,00004854
2413,211,84340.871462,/dev/input/event2:,0000,0000,00000000
2414,211,84340.970422,/dev/input/event2:,0003,003a,00000000
2415,211,84340.970422,/dev/input/event2:,0003,0039,ffffffff
2416,211,84340.970422,/dev/input/event2:,0000,0000,00000000
2417,212,84341.165519,/dev/input/event2:,0003,0039,00000000
2418,212,84341.165519,/dev/input/event2:,0003,0030,000000d8
2419,212,84341.165519,/dev/input/event2:,0003,003a,00000081
2420,212,84341.165519,/dev/input/event2:,0003,0036,00004799
2421,212,84341.165519,/dev/input/event2:,0000,0000,00000000
2422,212,84341.281419,/dev/input/event2:,0003,003a,00000000
2423,212,84341.281419,/dev/input/event2:,0003,0039,ffffffff
2424,212,84341.281419,/dev/input/event2:,0000,0000,00000000
2425,213,84341.477152,/dev/input/event2:,0003,0039,00000000
2426,213,84341.477152,/dev/input/event2:,0003,0030,000000d9
2427,213,84341.477152,/dev/input/event2:,0003,003a,00000081
2428,213,84341.477152,/dev/input/event2:,0003,0036,00004754
2429,213,84341.477152,/dev/input/event2:,0000,0000,00000000
2430,213,84341.586053,/dev/input/event2:,0003,003a,00000000
2431,213,84341.586053,/dev/input/event2:,0003,0039,ffffffff
2432,213,84341.586053,/dev/input/event2:,0000,0000,00000000
2433,214,84341.765704,/dev/input/event2:,0003,0039,00000000
2434,214,84341.765704,/dev/input/event2:,0003,0030,000000da
2435,214,84341.765704,/dev/input/event2:,0003,003a,00000081
2436,214,84341.765704,/dev/input/event2:,0003,0036,00004710
2437,214,84341.765704,/dev/input/event2:,0000,0000,00000000
2438,214,84341.870775,/dev/input/event2:,0003,003a,00000000
2439,214,84341.870775,/dev/input/event2:,0003,0039,ffffffff
2440,214,84341.870775,/dev/input/event2:,0000,0000,00000000
2441,215,84343.333027,/dev/input/event2:,0003,0039,00000000
2442,215,84343.333027,/dev/input/event2:,0003,0030,000000db
2443,215,84343.333027,/dev/input/event2:,0003,003a,00000081
2444,215,84343.333027,/dev/input/event2:,0003,0035,00001647
2445,215,84343.333027,/dev/input/event2:,0003,0036,00004fff
2446,215,84343.333027,/dev/input/event2:,0000,0000,00000000
2447,215,84343.446232,/dev/input/event2:,0003,003a,00000000
2448,215,84343.446232,/dev/input/event2:,0003,0039,ffffffff
2449,215,84343.446232,/dev/input/event2:,0000,0000,00000000
2450,216,84344.811245,/dev/input/event2:,0003,0039,00000000
2451,216,84344.811245,/dev/input/event2:,0003,0030,000000dc
2452,216,84344.811245,/dev/input/event2:,0003,003a,00000081
2453,216,84344.811245,/dev/input/event2:,0003,0035,00003629
2454,216,84344.811245,/dev/input/event2:,0003,0036,00005087
2455,216,84344.811245,/dev/input/event2:,0000,0000,00000000
2456,216,84344.906273,/dev/input/event2:,0003,003a,00000000
2457,216,84344.906273,/dev/input/event2:,0003,0039,ffffffff
2458,216,84344.906273,/dev/input/event2:,0000,0000,00000000
2459,217,84346.710094,/dev/input/event2:,0003,0039,00000000
2460,217,84346.710094,/dev/input/event2:,0003,0030,000000dd
2461,217,84346.710094,/dev/input/event2:,0003,003a,00000081
2462,217,84346.710094,/dev/input/event2:,0003,0035,000035af
2463,217,84346.710094,/dev/input/event2:,0003,0036,000028aa
2464,217,84346.710094,/dev/input/event2:,0000,0000,00000000
2465,217,84346.817651,/dev/input/event2:,0003,003a,00000000
2466,217,84346.817651,/dev/input/event2:,0003,0039,ffffffff
2467,217,84346.817651,/dev/input/event2:,0000,0000,00000000
2468,218,84346.901823,/dev/input/event2:,0003,0039,00000000
2469,218,84346.901823,/dev/input/event2:,0003,0030,000000de
2470,218,84346.901823,/dev/input/event2:,0003,003a,00000081
2471,218,84346.901823,/dev/input/event2:,0000,0000,00000000
2472,218,84347.002251,/dev/input/event2:,0003,003a,00000000
2473,218,84347.002251,/dev/input/event2:,0003,0039,ffffffff
2474,218,84347.002251,/dev/input/event2:,0000,0000,00000000
2475,219,84347.160911,/dev/input/event2:,0003,0039,00000000
2476,219,84347.160911,/dev/input/event2:,0003,0030,000000df
2477,219,84347.160911,/dev/input/event2:,0003,003a,00000081
2478,219,84347.160911,/dev/input/event2:,0003,0035,00003eb1
2479,219,84347.160911,/dev/input/event2:,0003,0036,00002866
2480,219,84347.160911,/dev/input/event2:,0000,0000,00000000
2481,219,84347.168903,/dev/input/event2:,0003,0035,00003f2b
2482,219,84347.168903,/dev/input/event2:,0000,0000,00000000
2483,219,84347.232730,/dev/input/event2:,0003,0035,00003fa4
2484,219,84347.232730,/dev/input/event2:,0000,0000,00000000
2485,219,84347.253261,/dev/input/event2:,0003,003a,00000000
2486,219,84347.253261,/dev/input/event2:,0003,0039,ffffffff
2487,219,84347.253261,/dev/input/event2:,0000,0000,00000000
2488,220,84347.395537,/dev/input/event2:,0003,0039,00000000
2489,220,84347.395537,/dev/input/event2:,0003,0030,000000e0
2490,220,84347.395537,/dev/input/event2:,0003,003a,00000081
2491,220,84347.395537,/dev/input/event2:,0003,0035,000042d7
2492,220,84347.395537,/dev/input/event2:,0000,0000,00000000
2493,220,84347.497542,/dev/input/event2:,0003,003a,00000000
2494,220,84347.497542,/dev/input/event2:,0003,0039,ffffffff
2495,220,84347.497542,/dev/input/event2:,0000,0000,00000000
2496,221,84347.617498,/dev/input/event2:,0003,0039,00000000
2497,221,84347.617498,/dev/input/event2:,0003,0030,000000e1
2498,221,84347.617498,/dev/input/event2:,0003,003a,00000081
2499,221,84347.617498,/dev/input/event2:,0000,0000,00000000
2500,221,84347.627721,/dev/input/event2:,0003,0035,00004351
2501,221,84347.627721,/dev/input/event2:,0000,0000,00000000
2502,221,84347.649288,/dev/input/event2:,0003,0035,000043ca
2503,221,84347.649288,/dev/input/event2:,0000,0000,00000000
2504,221,84347.729406,/dev/input/event2:,0003,003a,00000000
2505,221,84347.729406,/dev/input/event2:,0003,0039,ffffffff
2506,221,84347.729406,/dev/input/event2:,0000,0000,00000000
2507,222,84347.829327,/dev/input/event2:,0003,0039,00000000
2508,222,84347.829327,/dev/input/event2:,0003,0030,000000e2
2509,222,84347.829327,/dev/input/event2:,0003,003a,00000081
2510,222,84347.829327,/dev/input/event2:,0000,0000,00000000
2511,222,84347.943370,/dev/input/event2:,0003,003a,00000000
2512,222,84347.943370,/dev/input/event2:,0003,0039,ffffffff
2513,222,84347.943370,/dev/input/event2:,0000,0000,00000000
2514,223,84348.073866,/dev/input/event2:,0003,0039,00000000
2515,223,84348.073866,/dev/input/event2:,0003,0030,000000e3
2516,223,84348.073866,/dev/input/event2:,0003,003a,00000081
2517,223,84348.073866,/dev/input/event2:,0003,0035,00004443
2518,223,84348.073866,/dev/input/event2:,0003,0036,000028aa
2519,223,84348.073866,/dev/input/event2:,0000,0000,00000000
2520,223,84348.073917,/dev/input/event2:,0003,0035,000044bd
2521,223,84348.073917,/dev/input/event2:,0000,0000,00000000
2522,223,84348.080547,/dev/input/event2:,0003,0035,00004536
