source:
	0.3422937074168103,0.045964767604953605
target:
	0.6766801734189345,0.8028799503651677
points:
	[0, 0] [0.0033438646600212423, 0.007569151827602141]
	[0, 0] [0.0033438646600212423, 0.007569151827602141]
	[0, 0] [0.0033438646600212423, 0.007569151827602141]
	[-0.6351403801353077, -0.6351403801353077] [0.0071824783818069254, 0.004109196338544558]
	[-0.6351403801353077, -0.6351403801353077] [0.0071824783818069254, 0.004109196338544558]
	[-0.8220321307220217, -0.8220321307220217] [0.007820918367094224, 0.0027030956603642424]
	[-1.3736324410445162, -1.3736324410445162] [0.008077533871979806, -0.0017963676686165195]
	[-1.024923404586189, -1.024923404586189] [0.008205175827444351, 0.0010717181973610053]
	[-1.024923404586189, -1.024923404586189] [0.008205175827444351, 0.0010717181973610053]
	[-1.024923404586189, -1.024923404586189] [0.008205175827444351, 0.0010717181973610053]
	[-0.25974843153266713, -0.25974843153266713] [0.005175734958963101, 0.006456412152922011]
	[-0.25974843153266713, -0.25974843153266713] [0.005175734958963101, 0.006456412152922011]
	[-0.6517408528498565, -0.6517408528498565] [0.007249700214992462, 0.003989403094019212]
	[-0.6517408528498565, -0.6517408528498565] [0.007249700214992462, 0.003989403094019212]
	[-1.1358753817813776, -1.1358753817813776] [0.008273388793578865, 0.0001566145718490443]
	[-1.1358753817813776, -1.1358753817813776] [0.008273388793578865, 0.0001566145718490443]
	[-1.1358753817813776, -1.1358753817813776] [0.008273388793578865, 0.0001566145718490443]
	[-1.1358753817813776, -1.1358753817813776] [0.008273388793578865, 0.0001566145718490443]
	[-0.91797987101394, -0.91797987101394] [0.008043904577140498, 0.0019414142802838294]
	[-0.9991963563198978, -0.9991963563198978] [0.008174891447860818, 0.001282435210653498]
	[-0.9991963563198978, -0.9991963563198978] [0.008174891447860818, 0.001282435210653498]
	[-0.9991963563198978, -0.9991963563198978] [0.008174891447860818, 0.001282435210653498]
	[-1.1520711245693342, -1.1520711245693342] [0.00827484013216973, 2.2606212974758668e-05]
	[-1.1520711245693342, -1.1520711245693342] [0.00827484013216973, 2.2606212974758668e-05]
	[-1.1520711245693342, -1.1520711245693342] [0.00827484013216973, 2.2606212974758668e-05]
	[-1.1520711245693342, -1.1520711245693342] [0.00827484013216973, 2.2606212974758668e-05]
	[-1.1141033426911777, -1.1141033426911777] [0.00826801843898424, 0.000336691767717051]
	[-1.1141033426911777, -1.1141033426911777] [0.00826801843898424, 0.000336691767717051]
	[-1.0574884772380269, -1.0574884772380269] [0.008235719895958712, 0.0008039950554211197]
	[-0.3169542094056004, -0.3169542094056004] [0.005536411135208125, 0.006149930243163356]
	[-0.946132230403129, -0.946132230403129] [0.008095365341162546, 0.0017142200112401054]
	[-0.946132230403129, -0.946132230403129] [0.008095365341162546, 0.0017142200112401054]
	[-1.5620268420061603, -1.5620268420061603] [0.007598184375376698, -0.003277359371752392]
	[-1.2282777514679746, -1.2282777514679746] [0.00825254497447268, -0.0006074468685716538]
	[-1.2282777514679746, -1.2282777514679746] [0.00825254497447268, -0.0006074468685716538]
	[-1.2282777514679746, -1.2282777514679746] [0.00825254497447268, -0.0006074468685716538]
	[-1.2282777514679746, -1.2282777514679746] [0.00825254497447268, -0.0006074468685716538]
	[-1.0210615653670922, -1.0210615653670922] [0.00820097584925708, 0.0011033971967219771]
	[-1.8025897604628491, -1.8025897604628491] [0.006598558347905067, -0.0049932472383334035]
	[-1.8025897604628491, -1.8025897604628491] [0.006598558347905067, -0.0049932472383334035]
	[-1.5330382692402262, -1.5330382692402262] [0.007689984744880909, -0.003055752751341429]
	[-1.5330382692402262, -1.5330382692402262] [0.007689984744880909, -0.003055752751341429]
	[-1.5330382692402262, -1.5330382692402262] [0.007689984744880909, -0.003055752751341429]
	[-1.5330382692402262, -1.5330382692402262] [0.007689984744880909, -0.003055752751341429]
	[-1.5330382692402262, -1.5330382692402262] [0.007689984744880909, -0.003055752751341429]
	[-1.5330382692402262, -1.5330382692402262] [0.007689984744880909, -0.003055752751341429]
	[-0.9285608508705437, -0.9285608508705437] [0.008063995977177333, 0.0018561947995562318]
	[-0.9285608508705437, -0.9285608508705437] [0.008063995977177333, 0.0018561947995562318]
	[-0.8564021997605761, -0.8564021997605761] [0.007909186683910762, 0.0024327466479024274]
	[-1.643284496746465, -1.643284496746465] [0.0073070959374858515, -0.003883276865510568]
	[-2.304769668533528, -2.304769668533528] [0.0033804329298672154, -0.0075528910663732705]
	[-2.206891495432208, -2.206891495432208] [0.004102336718796797, -0.007186398520778217]
	[-2.7684295006968713, -2.7684295006968713] [-0.00035430549275023175, -0.008267282375220942]
	[-2.7684295006968713, -2.7684295006968713] [-0.00035430549275023175, -0.008267282375220942]
	[-2.9996066637893546, -2.9996066637893546] [-0.0022391089459029897, -0.007966171061570862]
	[-2.4018437620138524, -2.4018437620138524] [0.002632478807660337, -0.007844969444239475]
	[-1.7244909813782128, -1.7244909813782128] [0.006968015092992049, -0.004463211390654358]
	[-1.7244909813782128, -1.7244909813782128] [0.006968015092992049, -0.004463211390654358]
	[-1.494720691542793, -1.494720691542793] [0.007801400469599358, -0.00275892025378892]
	[-1.494720691542793, -1.494720691542793] [0.007801400469599358, -0.00275892025378892]
	[-1.0079637059428137, -1.0079637059428137] [0.008185820676375102, 0.0012107147096082056]
	[-1.6464260013463767, -1.6464260013463767] [0.0072948605683939485, -0.0039062129411391454]
	[-0.8519839182570661, -0.8519839182570661] [0.007898360961037172, 0.0024676678023988125]
	[-0.8519839182570661, -0.8519839182570661] [0.007898360961037172, 0.0024676678023988125]
	[-0.9453493405937115, -0.9453493405937115] [0.008094020815030559, 0.001720557264284994]
	[-1.622674389428282, -1.622674389428282] [0.007385573137932926, -0.0037318627624921314]
	[-1.622674389428282, -1.622674389428282] [0.007385573137932926, -0.0037318627624921314]
	[-2.322534699884878, -2.322534699884878] [0.0032457292287154426, -0.007611749603586161]
	[-2.322534699884878, -2.322534699884878] [0.0032457292287154426, -0.007611749603586161]
	[-1.7808222643110745, -1.7808222643110745] [0.0067056770392326225, -0.004848441574293767]
	[-0.9385996583321438, -0.9385996583321438] [0.008082223314510554, 0.0017751497255763648]
	[-0.6602160946870952, -0.6602160946870952] [0.007283250595802667, 0.0039278175890145265]
	[-1.330057386898472, -1.330057386898472] [0.008148118382845822, -0.0014427948824977865]
	[-0.4808669522353124, -0.4808669522353124] [0.006465747096520666, 0.005164068622478442]
	[0.19238123144866281, 0.19238123144866281] [0.0018349790286377116, 0.008068850117475948]
